account_code,account_name,level,parent_code,statement_type,category,postable
4401090201.001,รายได้ค่าธรรมเนียมในการใช้เครื่องมือบังคับ,6,4401090200.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401090202.001,รายได้ค่าธรรมเนียมจอดรถในที่จอดรถ,6,4401090200.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401090203.001,รายได้ค่าขายแบบพิมพ์และคำร้อง,6,4401090200.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401090204.001,รายได้ค่ารับรองสำเนาและถ่ายเอกสาร,6,4401090200.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401090205.001,รายได้ค่าสมัครสมาชิกห้องสมุด,6,4401090200.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401090206.001,รายได้จากตลาดสด,6,4401090200.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401090207.001,รายได้จากโรงฆ่าสัตว์,6,4401090200.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401090208.001,รายได้จากสถานีขนส่งหรือกิจการท่าเรือ,6,4401090200.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401090299.001,รายได้ค่าบริการอื่น ๆ,6,4401090200.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401100000.000,รายได้อื่น,4,4401000000.000,งบแสดงผลการดำเนินงาน,รายได้,0
4401100101.001,รายได้ค่าขายเวชภัณฑ์,6,4401100100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401100102.001,รายได้ค่าจำหน่ายเศษของ,6,4401100100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401100103.001,รายได้จากการบริจาค,6,4401100100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401100103.002,รายได้จากการบริจาคเพื่อใช้ตามวัตถุประสงค์,6,4401100100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401100103.003,รายได้จากการบริจาคสินทรัพย์,6,4401100100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401100104.001,รายได้จากการรับโอนสินทรัพย์ระหว่าง,6,4401100100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401100105.001,รายได้ค่าขายเอกสารจัดซื้อจัดจ้าง,6,4401100100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401100106.001,รายได้ค่าเขียนแบบแปลน,6,4401100100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401100107.001,รายได้จากการขายอสังหาริมทรัพย์,6,4401100100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401100108.001,รายได้จากการขายที่ดินที่มีกรรมสิทธิ์,6,4401100100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401100109.001,รายได้จากการขายอาคารและ,6,4401100100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401100110.001,รายได้จากการขายครุภัณฑ์,6,4401100100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401100111.001,รายได้จากการขายสินทรัพย์ไม่มีตัวตน,6,4401100100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401100112.001,หนี้สูญได้รับคืน,6,4401100100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401100113.001,รายได้เงินชดเชยปฏิบัติการฉุกเฉิน,6,4401100100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401100114.001,รายได้เงินรางวัลต่าง ๆ,6,4401100100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401100198.001,รายได้จากทุนอื่น ๆ,6,4401100100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401100199.001,รายได้เบ็ดเตล็ดอื่น ๆ,6,4401100100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4401100199.002,รายได้จากการแลกเปลี่ยนสินทรัพย์,6,4401100100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4402000000.000,รายได้ที่รัฐบาลเก็บแล้วจัดสรรให้แก่องค์กรปกครองส่วนท้องถิ่น,3,4400000000.000,งบแสดงผลการดำเนินงาน,รายได้,0
4402010000.000,รายได้ภาษีจัดสรร,4,4402000000.000,งบแสดงผลการดำเนินงาน,รายได้,0
4402010101.001,รายได้ภาษีรถยนต์,6,4402010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4402010102.001,รายได้ภาษีมูลค่าเพิ่มตาม พ.ร.บ.กำหนดแผนฯ,6,4402010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4402010103.001,รายได้ภาษีมูลค่าเพิ่มตาม พ.ร.บ.อบจ.ฯ,6,4402010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4402010104.001,รายได้ภาษีมูลค่าเพิ่มตาม พ.ร.บ.จัดสรรรายได้ฯ,6,4402010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4402010105.001,รายได้ภาษีธุรกิจเฉพาะ,6,4402010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4402010106.001,รายได้ภาษีสรรพสามิต,6,4402010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4402010107.001,รายได้ภาษีการพนัน,6,4402010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4402010108.001,รายได้อากรการประมง,6,4402010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4402010109.001,รายได้ค่าภาคหลวงและค่าธรรมเนียม,6,4402010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4402010110.001,รายได้ค่าภาคหลวงแร่,6,4402010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4402010111.001,รายได้ค่าภาคหลวงปิโตรเลียม,6,4402010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4402010112.001,รายได้เงินที่เก็บตามกฎหมายว่าด้วยอุทยาน,6,4402010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4402010113.001,รายได้ค่าธรรมเนียมจดทะเบียนสิทธิและนิติ,6,4402010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4402010114.001,รายได้อากรประทานบัตรและอาชญาบัตรประมง,6,4402010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4402010115.001,รายได้ค่าธรรมเนียมและค่าใช้น้ำบาดาล,6,4402010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4402010116.001,รายได้ค่าธรรมเนียมตามกฎหมายว่าด้วยทรัพย์,6,4402010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4402010199.999,ภาษีจัดสรรอื่น ๆ,6,4402010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4403000000.000,รายได้ที่รัฐบาลอุดหนุนให้แก่องค์กรปกครองส่วนท้องถิ่น,3,4400000000.000,งบแสดงผลการดำเนินงาน,รายได้,0
4403010101.001,รายได้เงินอุดหนุนทั่วไป,6,4403010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4403010102.001,รายได้เงินอุดหนุนเพื่อเป็นเงินรางวัลสำหรับ,6,4403010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4403010103.001,รายได้เงินอุดหนุนทั่วไปที่รัฐกำหนดวัตถุประสงค์,6,4403010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4403010104.001,รายได้เงินอุดหนุนเฉพาะกิจ,6,4403010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4403010105.001,รายได้เงินอุดหนุนจากหน่วยงานอื่น,6,4403010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4403010106.001,รายได้เงินสนับสนุนจากองค์กรปกครอง,6,4403010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4403010107.001,รายได้จากกองทุนบำเหน็จบำนาญข้าราชการ,6,4403010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404000000.000,รายได้ของกิจการเฉพาะการและหน่วยงานภายใต้สังกัดขององค์กรปกครองส่วนท้องถิ่น,3,4400000000.000,งบแสดงผลการดำเนินงาน,รายได้,0
4404010000.000,รายได้ของสถานธนานุบาล,4,4404000000.000,งบแสดงผลการดำเนินงาน,รายได้,0
4404010101.001,รายได้ดอกเบี้ยรับจำนำ,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010102.001,รายได้กำไรจากการจำหน่ายทรัพย์หลุดจำนำ,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010103.001,รายได้เงินช่วยเหลือจากงบทั่วไป,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010103.002,รายได้ระหว่างหน่วยงาน - หน่วยงาน,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010104.001,รายได้ดอกเบี้ยเงินฝากที่สถาบันการเงิน หมายถงึ รายได้ดอกเบี้ยทไี่ด้รับจากการนำเงินไปฝากไว้ที่สถาบันการเงิน,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010104.002,รายได้ดอกเบี้ยเงินลงทุน,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010105.001,รายได้ค่าปรับการผิดสัญญา,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010106.001,รายได้ค่าจำหน่ายเศษของ,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010107.001,รายได้จากการบริจาค,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010107.002,รายได้จากการบริจาคเพื่อใช้ตามวัตถุประสงค์,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010107.003,รายได้จากการบริจาคสินทรัพย์,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010108.001,รายได้จากการรับโอนสินทรัพย์ระหว่าง,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010109.001,รายได้ค่าขายเอกสารจัดซื้อจัดจ้าง,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010110.001,รายได้จากการขายอสังหาริมทรัพย์,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010111.001,รายได้จากการขายที่ดินที่มีกรรมสิทธิ์,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010112.001,รายได้จากการขายอาคารและสิ่งปลูกสร้าง,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010113.001,รายได้จากการขายครุภัณฑ์,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010114.001,รายได้จากการขายสินทรัพย์ไม่มีตัวตน,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010115.001,หนี้สูญได้รับคืน,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010116.001,รายได้เงินอุดหนุนจากหน่วยงานอื่น,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010199.001,รายได้อื่น,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404010199.002,รายได้จากการแลกเปลี่ยนสินทรัพย์ หมาถึง รายได้ที่เกิดจากส่วนต่างของการแลกเปลี่ยนสินทรัพย์,6,4404010100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020000.000,รายได้ของโรงผลิตน้ำประปา และประปาหมู่บ้าน,4,4404000000.000,งบแสดงผลการดำเนินงาน,รายได้,0
4404020101.001,รายได้ค่าจำหน่ายน้ำจากมาตรวัดน้ำ,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020102.001,รายได้ค่าบริการประจำเดือน,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020103.001,รายได้ค่าจำหน่ายน้ำจากท่อธาร,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020104.001,รายได้เงินผลประโยชน์จากกิจการประปา,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020105.001,รายได้จากการจำหน่ายสินค้า,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020106.001,รายได้เงินช่วยเหลือจากงบทั่วไป,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020106.002,รายได้ระหว่างหน่วยงาน - หน่วยงาน,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020107.001,รายได้ดอกเบี้ยเงินฝากที่สถาบันการเงิน,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020107.002,รายได้ดอกเบี้ยเงินลงทุน,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020108.001,รายได้ค่าปรับการผิดสัญญา,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020109.001,รายได้ค่าจำหน่ายเศษของ,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020110.001,รายได้จากการบริจาค,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020110.002,รายได้จากการบริจาคเพื่อใช้ตามวัตถุประสงค์,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020110.003,รายได้จากการบริจาคสินทรัพย์,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020111.001,รายได้จากการรับโอนสินทรัพย์ระหว่าง,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020112.001,รายได้ค่าขายเอกสารจัดซื้อจัดจ้าง,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020113.001,รายได้จากการขายอสังหาริมทรัพย์เพื่อการ,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020114.001,รายได้จากการขายที่ดินที่มีกรรมสิทธิ์,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020115.001,รายได้จากการขายอาคารและสิ่งปลูกสร้าง,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020116.001,รายได้จากการขายครุภัณฑ์,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020117.001,รายได้จากการขายสินทรัพย์ไม่มีตัวตน,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020118.001,หนี้สูญได้รับคืน,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020119.001,รายได้เงินอุดหนุนจากหน่วยงานอื่น,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020120.001,รายได้ค่าเช่า รายได้ค่าเช่าสถานที่ของโรงผลิตน้ำประปา และประปาหมู่บ้าน,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020199.001,รายได้อื่น,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404020199.002,รายได้จากการแลกเปลี่ยนสินทรัพย์,6,4404020100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030000.000,รายได้ของกิจการสถานีขนส่ง และกิจการท่าเรือ,4,4404000000.000,งบแสดงผลการดำเนินงาน,รายได้,0
4404030101.001,รายได้ค่าเช่าสถานที่เพื่อบริการขนส่ง,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030102.001,รายได้ค่าเช่าสถานที่เพื่อบริการห้องสุขา,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030103.001,รายได้ค่าเช่าสถานที่สำหรับขายสินค้า,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030104.001,รายได้เงินช่วยเหลือจากงบทั่วไป,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030104.002,รายได้ระหว่างหน่วยงาน - หน่วยงาน,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030105.001,รายได้ดอกเบี้ยเงินฝากที่สถาบันการเงิน,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030105.002,รายได้ดอกเบี้ยเงินลงทุน,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030106.001,รายได้ค่าปรับการผิดสัญญา,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030107.001,รายได้ค่าจำหน่ายเศษของ,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030108.001,รายได้จากการบริจาค,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030108.002,รายได้จากการบริจาคเพื่อใช้ตามวัตถุประสงค์,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030108.003,รายได้จากการบริจาคสินทรัพย์,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030109.001,รายได้จากการรับโอนสินทรัพย์ระหว่าง,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030110.001,รายได้ค่าขายเอกสารจัดซื้อจัดจ้าง,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030111.001,รายได้จากการขายอสังหาริมทรัพย์เพื่อการ,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030112.001,รายได้จากการขายที่ดินที่มีกรรมสิทธิ์,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030113.001,รายได้จากการขายอาคารและ,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030114.001,รายได้จากการขายครุภัณฑ์,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030115.001,รายได้จากการขายสินทรัพย์ไม่มีตัวตน,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030116.001,หนี้สูญได้รับคืน,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030117.001,รายได้เงินอุดหนุนจากหน่วยงานอื่น,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030199.001,รายได้อื่น,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404030199.002,รายได้จากการแลกเปลี่ยนสินทรัพย์,6,4404030100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040000.000,รายได้ของโรงพยาบาล และหน่วยบรกิ ารสาธารณสุข,4,4404000000.000,งบแสดงผลการดำเนินงาน,รายได้,0
4404040101.001,รายได้ค่ารักษาพยาบาล - ชำระเงิน,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040102.001,รายได้ค่ารักษาพยาบาลสิทธิเบิกจ่ายตรง -,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040102.002,รายได้ค่ารักษาพยาบาลสิทธิเบิกจ่ายตรง -,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040102.003,รายได้ค่ารักษาพยาบาลสิทธิเบิกจ่ายตรง -,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040102.004,รายได้ค่ารักษาพยาบาลสิทธิเบิกจ่ายตรง -,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040103.001,รายได้ค่ารักษาพยาบาลสิทธิ - หลักประกัน,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040103.002,รายได้กองทุนหลักประกันสุขภาพถ้วนหน้า -,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040103.003,รายได้กองทุนหลักประกันสุขภาพถ้วนหน้า -,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040103.004,รายได้เงินสนับสนุนงบค่าใช้จ่ายที่เป็นต้นทุน,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040104.001,รายได้ค่ารักษาพยาบาลสิทธิ - ประกันสังคม,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040105.001,รายได้ค่ารักษาพยาบาลจากกองทุนหรือ,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040106.001,รายได้จากการขายสินค้าและบริการ,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040107.001,รายได้เงินช่วยเหลือจากงบทั่วไป,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040107.002,รายได้ระหว่างหน่วยงาน - หน่วยงานภายใต้,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040108.001,รายได้ดอกเบี้ยเงินฝากที่สถาบันการเงิน,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040108.002,รายได้ดอกเบี้ยเงินลงทุน,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040109.001,รายได้ค่าปรับการผิดสัญญา,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040110.001,รายได้ค่าเช่า,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040111.001,รายได้ค่าขายเวชภัณฑ์,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040112.001,รายได้ค่าจำหน่ายเศษของ,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040113.001,รายได้จากการบริจาค,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040113.002,รายได้จากการบริจาคเพื่อใช้ตามวัตถุประสงค์,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040113.003,รายได้จากการบริจาคสินทรัพย์,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040114.001,รายได้จากการรับโอนสินทรัพย์ระหว่าง,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040115.001,รายได้ค่าขายเอกสารจัดซื้อจัดจ้าง,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040116.001,รายได้จากการขายอสังหาริมทรัพย์เพื่อการ,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040117.001,รายได้จากการขายที่ดินที่มีกรรมสิทธิ์,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040118.001,รายได้จากการขายอาคารและ,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040119.001,รายได้จากการขายครุภัณฑ์,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040120.001,รายได้จากการขายสินทรัพย์ไม่มีตัวตน,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040121.001,หนี้สูญได้รับคืน,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040122.001,รายได้เงินอุดหนุนจากหน่วยงานอื่น,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040199.001,รายได้อื่น,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404040199.002,รายได้จากการแลกเปลี่ยนสินทรัพย์,6,4404040100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404050000.000,รายได้ของโรงเรียน และศูนย์พัฒนาเดก็ เล็ก,4,4404000000.000,งบแสดงผลการดำเนินงาน,รายได้,0
4404050101.001,รายได้ค่าธรรมเนียมการศึกษา,6,4404050100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404050102.001,รายได้ค่าบริการการศึกษา,6,4404050100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404050103.001,รายได้จากการขายสินค้าและบริการ,6,4404050100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404050104.001,รายได้เงินช่วยเหลือจากงบทั่วไป,6,4404050100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404050104.002,รายได้ระหว่างหน่วยงาน - หน่วยงาน,6,4404050100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404050105.001,รายได้ดอกเบี้ยเงินฝากที่สถาบันการเงิน,6,4404050100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404050105.002,รายได้ดอกเบี้ยเงินลงทุน,6,4404050100.000,งบแสดงผลการดำเนินงาน,รายได้,1
4404050106.001,รายได้ค่าปรับการผิดสัญญา,6,4404050100.000,งบแสดงผลการดำเนินงาน,รายได้,1
